therapy	NN	O
.	.	O

Some	DT	O
opacity	NN	O
of	IN	O
the	DT	O
plastic	NN	O
,	,	O
due	JJ	O
to	TO	O
moisture	VB	O
absorption	NN	O
during	IN	O
the	DT	O
sterilization	NN	O
process	NN	O
,	,	O
may	MD	O
be	VB	O
observed	VBN	O
.	.	O

Methadone	NN	O
has	VBZ	O
a	DT	O
long	JJ	O
half	NN	O
-	:	O
life	NN	O
and	CC	O
can	MD	O
accumulate	VB	O
in	IN	O
the	DT	O
plasma	NN	O
.	.	O

Using	VBG	O
index	NN	O
finger	NN	O
,	,	O
gently	RB	O
press	IN	O
the	DT	O
plunger	NN	O
to	TO	O
inject	VB	O
the	DT	O
vaccine	NN	O
.	.	O

Fig	NNP	O
.	.	O

Do	VB	O
not	RB	O
take	VB	O
capsules	NNS	O
which	WDT	O
appear	VBP	O
deformed	VBN	O
or	CC	O
show	VB	O
evidence	NN	O
of	IN	O
leakage	NN	O
[	NNP	O
see	VB	O
HOW	NNP	O
SUPPLIED	NNP	O
]	NNP	O
.	.	O

It	PRP	O
is	VBZ	O
recommended	VBN	O
that	IN	O
Lutera	NNP	O
tablets	NNS	O
be	VB	O
taken	VBN	O
at	IN	O
the	DT	O
same	JJ	O
time	NN	O
each	DT	FREQ
day	NN	FREQ
.	.	O

For	IN	O
patients	NNS	WHO
who	WP	WHO
are	VBP	WHO
dosed	VBN	WHO
initially	RB	WHO
at	IN	WHO
DOCEFREZ	NNP	WHO
75	CD	DOS
mg	NN	UNIT
/	NNP	O
m²	NN	O
in	IN	O
combination	NN	O
with	IN	O
cisplatin	NN	O
,	,	O
and	CC	O
whose	WP$	O
nadir	NN	O
of	IN	O
platelet	NN	O
count	NN	O
during	IN	O
the	DT	O
previous	JJ	O
course	NN	O
of	IN	O
therapy	NN	O
is	VBZ	O
<	JJ	O
25,000	CD	DOS
cells	NNS	UNIT
/	JJ	O
mm³	NN	O
,	,	O
in	IN	O
patients	NNS	WHO
who	WP	WHO
experience	VBP	WHO
febrile	JJ	WHO
neutropenia	NN	WHO
,	,	O
and	CC	O
in	IN	O
patients	NNS	WHO
with	IN	WHO
serious	JJ	WHO
non	SYM	WHO
-	:	O
hematologic	NN	O
toxicities	NNS	O
,	,	O
the	DT	O
DOCEFREZ	NNP	O
dosage	NN	O
in	IN	O
subsequent	JJ	O
cycles	NNS	O
should	MD	O
be	VB	O
reduced	VBN	O
to	TO	O
65	CD	DOS
mg	NNS	UNIT
/	JJ	O
m²	NN	O
.	.	O

The	DT	O
recommended	VBN	O
dose	NN	O
is	VBZ	O
one	CD	DOS
drop	NN	UNIT
of	IN	O
QOLIANA®	NNP	O
(	(	O
brimonidine	JJ	O
tartrate	NN	O
ophthalmic	JJ	O
solution	NN	O
)	)	O
,	,	O
0.15	CD	O
%	NN	O
in	IN	O
the	DT	O
affected	JJ	O
eye	NN	O
(	(	O
s	NN	O
)	)	O
three	CD	FREQ
-	:	O
times	NNS	FREQ
daily	RB	FREQ
,	,	O
approximately	RB	O
8	CD	O
hours	NNS	O
apart	RB	O
.	.	O

The	DT	O
wick	NN	O
should	MD	O
be	VB	O
replaced	VBN	O
at	IN	O
least	JJS	O
once	RB	FREQ
every	DT	FREQ
24	CD	FREQ
hours	NNS	FREQ
.	.	O

Usually	RB	O
,	,	O
half	NN	O
of	IN	O
the	DT	O
prescribed	JJ	O
ZENPEP	NNP	O
dose	NN	O
for	IN	O
an	DT	O
individualized	JJ	O
full	JJ	O
meal	NN	O
should	MD	O
be	VB	O
given	VBN	O
with	IN	O
each	DT	O
snack	NN	O
.	.	O

Plasma	NNP	O
methionine	NN	O
concentrations	NNS	O
should	MD	O
be	VB	O
monitored	VBN	O
in	IN	O
patients	NNS	WHO
with	IN	WHO
CBS	NNP	WHO
deficiency	NN	WHO
[	NNP	O
See	NNP	O
WARNINGS	NNP	O
AND	NNP	O
PRECAUTIONS	NNP	O
]	NNP	O
.	.	O

Do	NNP	O
not	RB	O
add	VB	O
supplementary	JJ	O
medication	NN	O
to	TO	O
the	DT	O
bag	NN	O
.	.	O

Dosage	NN	O
titration	NN	O
should	MD	O
be	VB	O
initiated	VBN	O
at	IN	O
2.5	CD	DOS
micrograms	NNS	UNIT
of	IN	O
alprostadil	NN	O
.	.	O

The	DT	O
same	JJ	O
clinical	JJ	O
findings	NNS	O
of	IN	O
hyperadrenocorticism	NN	O
may	MD	O
be	VB	O
noted	VBN	O
during	IN	O
the	DT	O
long	JJ	O
-	:	O
term	NN	O
pharmacologic	NN	O
dose	VBP	O
corticoid	JJ	O
therapy	NN	O
administered	VBN	O
in	IN	O
conventional	JJ	O
daily	JJ	FREQ
divided	VBN	O
doses	NNS	O
.	.	O

The	DT	O
safety	NN	O
and	CC	O
efficacy	NN	O
of	IN	O

10	CD	O
.	.	O

The	DT	O
usual	JJ	O
dosage	NN	O
can	MD	O
vary	VB	O
from	IN	O
as	RB	O
much	JJ	O
as	IN	O
1	CD	DOS
or	CC	O
2	CD	DOS
drops	NNS	UNIT
twice	RB	FREQ
a	DT	FREQ
day	NN	FREQ
to	TO	O
as	RB	O
little	JJ	O
as	IN	O
1	CD	DOS
or	CC	O
2	CD	DOS
drops	NNS	UNIT
twice	RB	FREQ
a	DT	FREQ
week	NN	FREQ
.	.	O

The	DT	O
recommended	JJ	O
dosing	NN	O
range	NN	O
is	VBZ	O
20	CD	DOS
-	:	O
60	CD	DOS
mg	JJ	UNIT
/	NNP	FREQ
day	NN	FREQ
,	,	O
in	IN	O
single	JJ	DOS
doses	NNS	UNIT
taken	VBN	O
in	IN	O
the	DT	O
evening	NN	O
at	IN	O
bedtime	NN	O
.	.	O

Refer	NN	O
to	TO	O
bortezomib	VB	O
manufacturer	NN	O
's	POS	O
prescribing	NN	O
information	NN	O
.	.	O

No	DT	O
overall	JJ	O
differences	NNS	O
in	IN	O
safety	NN	O
or	CC	O
effectiveness	NN	O
were	VBD	O
observed	VBN	O
between	IN	O
these	DT	O
subjects	NNS	O
and	CC	O
younger	JJR	O
subjects	NNS	O
,	,	O
and	CC	O
other	JJ	O
reported	VBD	O
clinical	JJ	O
experience	NN	O
has	VBZ	O
not	RB	O
identified	VBN	O
differences	NNS	O
in	IN	O
responses	NNS	WHO
between	IN	WHO
the	DT	WHO
elderly	JJ	WHO
and	CC	WHO
younger	JJR	WHO
patients	NNS	WHO
,	,	WHO
but	CC	WHO
greater	JJR	WHO
sensitivity	NN	WHO
of	IN	WHO
some	DT	WHO
older	JJR	WHO
individuals	NNS	O
can	MD	O
not	RB	O
be	VB	O
ruled	VBN	O
out	RP	O
.	.	O

Dermal	JJ	O
absorption	NN	O
of	IN	O
spilled	JJ	O
REVEX	NNP	O
should	MD	O
be	VB	O
prevented	VBN	O
by	IN	O
prompt	JJ	O
removal	NN	O
of	IN	O
contaminated	VBN	O
clothing	NN	O
and	CC	O
rinsing	VBG	O
the	DT	O
skin	NN	O
thoroughly	RB	O
with	IN	O
cool	JJ	O
water	NN	O
.	.	O

Conduct	VB	O
the	DT	O
following	JJ	O
laboratory	NN	O
tests	NNS	O
at	IN	O
baseline	NN	O
and	CC	O
at	IN	O
periodic	JJ	O
intervals	NNS	O
for	IN	O
48	CD	PER
months	NNS	PER
following	VBG	O
the	DT	O
last	JJ	O
treatment	NN	O
course	NN	O
of	IN	O
LEMTRADA	NNP	O
in	IN	O
order	NN	O
to	TO	O
monitor	VB	O
for	IN	O
early	JJ	O
signs	NNS	O
of	IN	O
potentially	RB	O
serious	JJ	O
adverse	JJ	O
effects	NNS	O
:	:	O

For	IN	O
the	DT	O
multi	NN	O
-	:	O
dose	JJ	O
vial	NN	O
,	,	O
use	VB	O
a	DT	O
sterile	JJ	O
needle	NN	O
and	CC	O
sterile	JJ	O
syringe	NN	O
to	TO	O
withdraw	VB	O
the	DT	O
0.5	CD	DOS
-	:	O
mL	NN	UNIT
dose	NN	UNIT
from	IN	O
the	DT	O
multi	NN	O
-	:	O
dose	JJ	O
vial	JJ	O
and	CC	O
administer	JJ	O
intramuscularly	RB	O
.	.	O

Vials	NNS	O
should	MD	O
be	VB	O
used	VBN	O
only	RB	O
for	IN	O
subcutaneous	JJ	O
administration	NN	O
and	CC	O
not	RB	O
intravenous	JJ	O
infusion	NN	O
.	.	O

Perform	VB	O
the	DT	O
procedure	NN	O
within	IN	O
10	CD	O
minutes	NNS	O
after	IN	O
ZINGO®	NNP	O
administration	NN	O
.	.	O

Do	NNP	O
not	RB	O
use	VB	O
FORADIL	NNP	O
CERTIHALER	NNP	O
(	(	O
formoterol	JJ	O
fumarate	NN	O
inhalation	NN	O
powder	NN	O
)	)	O
for	IN	O
patients	NNS	WHO
whose	WP$	WHO
asthma	NN	WHO
is	VBZ	O
adequately	RB	O
controlled	VBN	O
on	IN	O
low	JJ	O
or	CC	O
medium	NN	O
dose	NN	O
inhaled	JJ	O
corticosteroids	NNS	O
.	.	O

The	DT	O
U.S.	NNP	O
RDA	NNP	O
for	IN	O
calcium	NN	O
in	IN	O
adults	NNS	WHO
is	VBZ	O
800	CD	DOS
mg	NN	UNIT
to	TO	O
1200	CD	DOS
mg.	NN	UNIT
To	TO	O
ensure	VB	O
that	IN	O
each	DT	O
patient	NN	O
receives	VBZ	O
an	DT	O
adequate	JJ	O
daily	JJ	FREQ
intake	NN	O
of	IN	O
calcium	NN	O
,	,	O
the	DT	O
physician	NN	O
should	MD	O
either	VB	O
prescribe	VB	O
a	DT	O
calcium	NN	O
supplement	NN	O
or	CC	O
instruct	VB	O
the	DT	O
patient	NN	O
in	IN	O
proper	JJ	O
dietary	JJ	O
measures	NNS	O
.	.	O

For	IN	O
pediatric	JJ	WHO
patients	NNS	WHO
with	IN	WHO
less	JJR	WHO
severe	JJ	WHO
disease	NN	WHO
(	(	WHO
greater	JJR	WHO
than	IN	WHO
8	CD	WHO
years	NNS	WHO
of	IN	WHO
age	NN	WHO
and	CC	WHO
weighing	VBG	WHO
less	JJR	WHO
than	IN	WHO
45	CD	WHO
kg	NN	WHO
)	)	WHO
,	,	O
the	DT	O
recommended	JJ	O
dosage	NN	O
schedule	NN	O
is	VBZ	O
4.4	CD	DOS
mg	NN	UNIT
/	NNP	O
kg	NN	O
of	IN	O
body	NN	O
weight	NN	O
divided	VBN	O
into	IN	O
two	CD	DOS
doses	NNS	UNIT
on	IN	O
the	DT	O
first	JJ	O
day	NN	O
of	IN	O
treatment	NN	O
,	,	O
followed	VBN	O
by	IN	O
a	DT	O
maintenance	NN	O
dose	NN	O
of	IN	O
2.2	CD	DOS
mg	NNS	UNIT
/	JJ	O
kg	NN	O
of	IN	O
body	NN	O
weight	NN	O
(	(	O
given	VBN	O
as	IN	O
a	DT	O
single	JJ	DOS
daily	JJ	FREQ
dose	NN	UNIT
or	CC	O
divided	VBN	O
into	IN	O
twice	JJ	FREQ
daily	JJ	FREQ
doses	NNS	O
)	)	O
.	.	O

For	IN	O
topical	JJ	O
use	NN	O
only	RB	O
.	.	O

Yasmin	NN	O
should	MD	O
be	VB	O
taken	VBN	O
in	IN	O
the	DT	O
order	NN	O
directed	VBD	O
on	IN	O
the	DT	O
package	NN	O
at	IN	O
the	DT	O
same	JJ	O
time	NN	O
each	DT	FREQ
day	NN	FREQ
,	,	O
preferably	RB	O
after	IN	O
the	DT	O
evening	NN	O
meal	NN	O
or	CC	O
at	IN	O
bedtime	NN	O
with	IN	O
some	DT	O
liquid	NN	O
,	,	O
as	IN	O
needed	VBN	O
.	.	O

Gently	RB	O
invert	VBZ	O
the	DT	O
bag	NN	O
to	TO	O
mix	VB	O
the	DT	O
solution	NN	O
.	.	O

Dislodge	NNP	O
syringe	NN	O
and	CC	O
place	NN	O
onto	IN	O
sterile	JJ	O
field	NN	O
.	.	O

Clinically	RB	O
effective	JJ	O
neuromuscular	JJ	O
block	NN	O
may	MD	O
be	VB	O
expected	VBN	O
to	TO	O
last	JJ	O
for	IN	O
15	CD	O
to	TO	O
20	CD	O
minutes	NNS	O
(	(	O
range	NN	O
:	:	O
9	CD	O
to	TO	O
38	CD	O
minutes	NNS	O
)	)	O
and	CC	O
spontaneous	JJ	O
recovery	NN	O
may	MD	O
be	VB	O
expected	VBN	O
to	TO	O
be	VB	O
95	CD	O
%	NN	O
complete	JJ	O
in	IN	O
25	CD	O
to	TO	O
30	CD	O
minutes	NNS	O
(	(	O
range	NN	O
:	:	O
16	CD	O
to	TO	O
41	CD	O
minutes	NNS	O
)	)	O
following	VBG	O
0.15	CD	DOS
mg	JJ	UNIT
/	NNP	O
kg	NN	O
MIVACRON	NNP	O
administered	VBD	O
to	TO	O
patients	NNS	WHO
receiving	VBG	WHO
opioid	JJ	WHO
/	NNP	O
nitrous	JJ	O
oxide	RB	O
/	NNP	O
oxygen	NN	O
anesthesia	NN	O
.	.	O

ZORVOLEX	NNP	O
capsules	NNS	O
are	VBP	O
not	RB	O
interchangeable	JJ	O
with	IN	O
other	JJ	O
formulations	NNS	O
of	IN	O
oral	JJ	O
diclofenac	NNS	O
even	RB	O
if	IN	O
the	DT	O
milligram	NN	O
strength	NN	O
is	VBZ	O
the	DT	O
same	JJ	O
.	.	O

DaTscan	JJ	O
images	NNS	O
are	VBP	O
interpreted	VBN	O
visually	RB	O
,	,	O
based	VBN	O
upon	IN	O
the	DT	O
appearance	NN	O
of	IN	O
the	DT	O
striata	NN	O
.	.	O

Any	DT	O
unused	JJ	O
portion	NN	O
of	IN	O
capsule	NN	O
contents	NNS	O
should	MD	O
be	VB	O
discarded	VBN	O
,	,	O
and	CC	O
not	RB	O
used	VBN	O
for	IN	O
subsequent	JJ	O
dosing	NN	O
.	.	O

THE	DT	O
PRIME	JJ	O
DESTABILIZERS	NNP	O
OF	NNP	O
EMULSIONS	NNP	O
ARE	NNP	O
EXCESSIVE	NNP	O
ACIDITY	NNP	O
(	(	O
LOW	NNP	O
PH	NNP	O
)	)	O
AND	NNP	O
INAPPROPRIATE	NNP	O
ELECTROLYTE	NNP	O
CONTENT	NNP	O
.	.	O

More	RBR	O
frequent	JJ	O
monitoring	NN	O
may	MD	O
be	VB	O
required	VBN	O
for	IN	O
some	DT	WHO
patients	NNS	WHO
.	.	O

IT	NNP	O
SHOULD	NNP	O
BE	NNP	O
EMPHASIZED	NNP	O
THAT	NNP	O
DOSAGE	NNP	O
REQUIREMENTS	NNP	O
ARE	NNP	O
VARIABLE	NNP	O
AND	NNP	O
MUST	NNP	O
BE	NNP	O
INDIVIDUALIZED	NNP	O
ON	NNP	O
THE	NNP	O
BASIS	NNP	O
OF	IN	O
THE	NNP	O
DISEASE	NNP	O
UNDER	NNP	O
TREATMENT	NNP	O
AND	NNP	O
THE	NNP	O
RESPONSE	NNP	O
OF	IN	O
THE	NNP	O
PATIENT	NNP	O
.	.	O

A	DT	O
lower	JJR	O
starting	VBG	O
dose	NN	O
of	IN	O
2.5	CD	DOS
mg	JJ	UNIT
two	CD	FREQ
or	CC	O
three	CD	FREQ
times	NNS	FREQ
a	DT	FREQ
day	NN	FREQ
is	VBZ	O
recommended	VBN	O
for	IN	O
the	DT	O
frail	NN	O
elderly	RB	O
.	.	O

Blood	NNP	O
pressure	NN	O
is	VBZ	O
recorded	VBN	O
immediately	RB	O
after	IN	O
injection	NN	O
,	,	O
at	IN	O
30	CD	O
-	:	O
second	JJ	O
intervals	NNS	O
for	IN	O
the	DT	O
first	JJ	O
3	CD	O
minutes	NNS	O
,	,	O
and	CC	O
at	IN	O
60	CD	O
-	:	O
second	JJ	O
intervals	NNS	O
for	IN	O
the	DT	O
next	JJ	O
7	CD	O
minutes	NNS	O
.	.	O

Patients	NNS	WHO
who	WP	WHO
are	VBP	WHO
unable	JJ	WHO
to	TO	WHO
swallow	VB	WHO
XTAMPZA	NNP	WHO
ER	NNP	WHO
should	MD	O
be	VB	O
instructed	VBN	O
to	TO	O
sprinkle	VB	O
the	DT	O
capsule	NN	O
contents	NNS	O
on	IN	O
soft	JJ	O
foods	NNS	O
or	CC	O
into	IN	O
a	DT	O
cup	NN	O
and	CC	O
then	RB	O
administer	VB	O
directly	RB	O
into	IN	O
the	DT	O
mouth	NN	O
and	CC	O
immediately	RB	O
swallow	VB	O
.	.	O

Administration	NN	O
:	:	O
SECRETIN	NNP	O
STIMULATION	NNP	O
TESTING	NN	O
:	:	O

Perform	NNP	O
MR	NNP	O
imaging	VBG	O
no	RB	O
later	RB	O
